date,quarter,year,state,PI
2017-10-31,Q4,2017,NJ,588083.1
2017-11-30,Q4,2017,NJ,588083.1
2017-12-31,Q4,2017,NJ,588083.1
2018-01-31,Q1,2018,NJ,593260.5
2018-02-28,Q1,2018,NJ,593260.5
2018-03-31,Q1,2018,NJ,593260.5
2018-04-30,Q2,2018,NJ,599666.1
2018-05-31,Q2,2018,NJ,599666.1
2018-06-30,Q2,2018,NJ,599666.1
2018-07-31,Q3,2018,NJ,607329.0
2018-08-31,Q3,2018,NJ,607329.0
2018-09-30,Q3,2018,NJ,607329.0
2018-10-31,Q4,2018,NJ,611224.8
2018-11-30,Q4,2018,NJ,611224.8
2018-12-31,Q4,2018,NJ,611224.8
2019-01-31,Q1,2019,NJ,620216.8
2019-02-28,Q1,2019,NJ,620216.8
2019-03-31,Q1,2019,NJ,620216.8
2019-04-30,Q2,2019,NJ,624195.0
2019-05-31,Q2,2019,NJ,624195.0
2019-06-30,Q2,2019,NJ,624195.0
2019-07-31,Q3,2019,NJ,627737.0
2019-08-31,Q3,2019,NJ,627737.0
2019-09-30,Q3,2019,NJ,627737.0
2019-10-31,Q4,2019,NJ,631602.8
2019-11-30,Q4,2019,NJ,631602.8
2019-12-31,Q4,2019,NJ,631602.8
2020-01-31,Q1,2020,NJ,640029.4
2020-02-29,Q1,2020,NJ,640029.4
2020-03-31,Q1,2020,NJ,640029.4
2020-04-30,Q2,2020,NJ,723152
2015-01-31,Q1,2015,NM,79437.2
2015-02-28,Q1,2015,NM,79437.2
2015-03-31,Q1,2015,NM,79437.2
2015-04-30,Q2,2015,NM,80022.0
2015-05-31,Q2,2015,NM,80022.0
2015-06-30,Q2,2015,NM,80022.0
2015-07-31,Q3,2015,NM,80133.1
2015-08-31,Q3,2015,NM,80133.1
2015-09-30,Q3,2015,NM,80133.1
2015-10-31,Q4,2015,NM,80654.4
2015-11-30,Q4,2015,NM,80654.4
2015-12-31,Q4,2015,NM,80654.4
2016-01-31,Q1,2016,NM,80890.6
2016-02-29,Q1,2016,NM,80890.6
2016-03-31,Q1,2016,NM,80890.6
2016-04-30,Q2,2016,NM,81709.3
2016-05-31,Q2,2016,NM,81709.3
2016-06-30,Q2,2016,NM,81709.3
2016-07-31,Q3,2016,NM,81862.3
2016-08-31,Q3,2016,NM,81862.3
2016-09-30,Q3,2016,NM,81862.3
2016-10-31,Q4,2016,NM,82043.6
2016-11-30,Q4,2016,NM,82043.6
2016-12-31,Q4,2016,NM,82043.6
2017-01-31,Q1,2017,NM,82422.1
2017-02-28,Q1,2017,NM,82422.1
2017-03-31,Q1,2017,NM,82422.1
2017-04-30,Q2,2017,NM,82699.5
2017-05-31,Q2,2017,NM,82699.5
2017-06-30,Q2,2017,NM,82699.5
2017-07-31,Q3,2017,NM,83324.0
2017-08-31,Q3,2017,NM,83324.0
2017-09-30,Q3,2017,NM,83324.0
2017-10-31,Q4,2017,NM,84120.7
2017-11-30,Q4,2017,NM,84120.7
2017-12-31,Q4,2017,NM,84120.7
2018-01-31,Q1,2018,NM,85797.6
2018-02-28,Q1,2018,NM,85797.6
2018-03-31,Q1,2018,NM,85797.6
2018-04-30,Q2,2018,NM,86683.3
2018-05-31,Q2,2018,NM,86683.3
2018-06-30,Q2,2018,NM,86683.3
2018-07-31,Q3,2018,NM,87795.3
2018-08-31,Q3,2018,NM,87795.3
2018-09-30,Q3,2018,NM,87795.3
2018-10-31,Q4,2018,NM,88542.2
2018-11-30,Q4,2018,NM,88542.2
2018-12-31,Q4,2018,NM,88542.2
2019-01-31,Q1,2019,NM,89727.4
2019-02-28,Q1,2019,NM,89727.4
2019-03-31,Q1,2019,NM,89727.4
2019-04-30,Q2,2019,NM,90403.8
2019-05-31,Q2,2019,NM,90403.8
2019-06-30,Q2,2019,NM,90403.8
2019-07-31,Q3,2019,NM,91318.7
2019-08-31,Q3,2019,NM,91318.7
2019-09-30,Q3,2019,NM,91318.7
2019-10-31,Q4,2019,NM,91937.6
2019-11-30,Q4,2019,NM,91937.6
2019-12-31,Q4,2019,NM,91937.6
2020-01-31,Q1,2020,NM,93026.1
2020-02-29,Q1,2020,NM,93026.1
2020-03-31,Q1,2020,NM,93026.1
2020-04-30,Q2,2020,NM,101233.9
2015-01-31,Q1,2015,NY,1145124.6
2015-02-28,Q1,2015,NY,1145124.6
2015-03-31,Q1,2015,NY,1145124.6
2015-04-30,Q2,2015,NY,1162871.6
2015-05-31,Q2,2015,NY,1162871.6
2015-06-30,Q2,2015,NY,1162871.6
2015-07-31,Q3,2015,NY,1175613.6
2015-08-31,Q3,2015,NY,1175613.6
2015-09-30,Q3,2015,NY,1175613.6
2015-10-31,Q4,2015,NY,1173991.6
2015-11-30,Q4,2015,NY,1173991.6
2015-12-31,Q4,2015,NY,1173991.6
2016-01-31,Q1,2016,NY,1195285.3
2016-02-29,Q1,2016,NY,1195285.3
2016-03-31,Q1,2016,NY,1195285.3
2016-04-30,Q2,2016,NY,1198198.5
2016-05-31,Q2,2016,NY,1198198.5
2016-06-30,Q2,2016,NY,1198198.5
2016-07-31,Q3,2016,NY,1204952.8
2016-08-31,Q3,2016,NY,1204952.8
2016-09-30,Q3,2016,NY,1204952.8
2016-10-31,Q4,2016,NY,1223592.1
2016-11-30,Q4,2016,NY,1223592.1
2016-12-31,Q4,2016,NY,1223592.1
2017-01-31,Q1,2017,NY,1261309.4
2017-02-28,Q1,2017,NY,1261309.4
2017-03-31,Q1,2017,NY,1261309.4
2017-04-30,Q2,2017,NY,1277452.9
2017-05-31,Q2,2017,NY,1277452.9
2017-06-30,Q2,2017,NY,1277452.9
2017-07-31,Q3,2017,NY,1293708.0
2017-08-31,Q3,2017,NY,1293708.0
2017-09-30,Q3,2017,NY,1293708.0
2017-10-31,Q4,2017,NY,1324582.4
2017-11-30,Q4,2017,NY,1324582.4
2017-12-31,Q4,2017,NY,1324582.4
2018-01-31,Q1,2018,NY,1322919.5
2018-02-28,Q1,2018,NY,1322919.5
2018-03-31,Q1,2018,NY,1322919.5
2018-04-30,Q2,2018,NY,1336180.1
2018-05-31,Q2,2018,NY,1336180.1
2018-06-30,Q2,2018,NY,1336180.1
2018-07-31,Q3,2018,NY,1350397.7
2018-08-31,Q3,2018,NY,1350397.7
2018-09-30,Q3,2018,NY,1350397.7
2018-10-31,Q4,2018,NY,1354115.9
2018-11-30,Q4,2018,NY,1354115.9
2018-12-31,Q4,2018,NY,1354115.9
2019-01-31,Q1,2019,NY,1378582.3
2019-02-28,Q1,2019,NY,1378582.3
2019-03-31,Q1,2019,NY,1378582.3
2019-04-30,Q2,2019,NY,1393284.8
2019-05-31,Q2,2019,NY,1393284.8
2019-06-30,Q2,2019,NY,1393284.8
2019-07-31,Q3,2019,NY,1399482.7
2019-08-31,Q3,2019,NY,1399482.7
2019-09-30,Q3,2019,NY,1399482.7
2019-10-31,Q4,2019,NY,1409239.9
2019-11-30,Q4,2019,NY,1409239.9
2019-12-31,Q4,2019,NY,1409239.9
2020-01-31,Q1,2020,NY,1421415.4
2020-02-29,Q1,2020,NY,1421415.4
2020-03-31,Q1,2020,NY,1421415.4
2020-04-30,Q2,2020,NY,1493369.3
2015-01-31,Q1,2015,NC,413904.7
2015-02-28,Q1,2015,NC,413904.7
2015-03-31,Q1,2015,NC,413904.7
2015-04-30,Q2,2015,NC,417614.4
2015-05-31,Q2,2015,NC,417614.4
2015-06-30,Q2,2015,NC,417614.4
2015-07-31,Q3,2015,NC,422284.5
2015-08-31,Q3,2015,NC,422284.5
2015-09-30,Q3,2015,NC,422284.5
2015-10-31,Q4,2015,NC,425066.1
2015-11-30,Q4,2015,NC,425066.1
2015-12-31,Q4,2015,NC,425066.1
2016-01-31,Q1,2016,NC,429737.2
2016-02-29,Q1,2016,NC,429737.2
2016-03-31,Q1,2016,NC,429737.2
2016-04-30,Q2,2016,NC,431829.5
2016-05-31,Q2,2016,NC,431829.5
2016-06-30,Q2,2016,NC,431829.5
2016-07-31,Q3,2016,NC,435894.2
2016-08-31,Q3,2016,NC,435894.2
2016-09-30,Q3,2016,NC,435894.2
2016-10-31,Q4,2016,NC,441695.1
2016-11-30,Q4,2016,NC,441695.1
2016-12-31,Q4,2016,NC,441695.1
2017-01-31,Q1,2017,NC,448415.9
2017-02-28,Q1,2017,NC,448415.9
2017-03-31,Q1,2017,NC,448415.9
2017-04-30,Q2,2017,NC,453270.0
2017-05-31,Q2,2017,NC,453270.0
2017-06-30,Q2,2017,NC,453270.0
2017-07-31,Q3,2017,NC,457927.1
2017-08-31,Q3,2017,NC,457927.1
2017-09-30,Q3,2017,NC,457927.1
2017-10-31,Q4,2017,NC,464375.3
2017-11-30,Q4,2017,NC,464375.3
2017-12-31,Q4,2017,NC,464375.3
2018-01-31,Q1,2018,NC,470734.1
2018-02-28,Q1,2018,NC,470734.1
2018-03-31,Q1,2018,NC,470734.1
2018-04-30,Q2,2018,NC,477559.9
2018-05-31,Q2,2018,NC,477559.9
2018-06-30,Q2,2018,NC,477559.9
2018-07-31,Q3,2018,NC,482191.8
2018-08-31,Q3,2018,NC,482191.8
2018-09-30,Q3,2018,NC,482191.8
2018-10-31,Q4,2018,NC,488681.6
2018-11-30,Q4,2018,NC,488681.6
2018-12-31,Q4,2018,NC,488681.6
2019-01-31,Q1,2019,NC,495037.2
2019-02-28,Q1,2019,NC,495037.2
2019-03-31,Q1,2019,NC,495037.2
2019-04-30,Q2,2019,NC,499245.9
2019-05-31,Q2,2019,NC,499245.9
2019-06-30,Q2,2019,NC,499245.9
2019-07-31,Q3,2019,NC,502483.9
2019-08-31,Q3,2019,NC,502483.9
2019-09-30,Q3,2019,NC,502483.9
2019-10-31,Q4,2019,NC,507128.3
2019-11-30,Q4,2019,NC,507128.3
2019-12-31,Q4,2019,NC,507128.3
2020-01-31,Q1,2020,NC,514856.8
2020-02-29,Q1,2020,NC,514856.8
2020-03-31,Q1,2020,NC,514856.8
2020-04-30,Q2,2020,NC,540565.9
2015-01-31,Q1,2015,ND,41323.7
2015-02-28,Q1,2015,ND,41323.7
2015-03-31,Q1,2015,ND,41323.7
2015-04-30,Q2,2015,ND,40456.1
2015-05-31,Q2,2015,ND,40456.1
2015-06-30,Q2,2015,ND,40456.1
2015-07-31,Q3,2015,ND,40206.3
2015-08-31,Q3,2015,ND,40206.3
2015-09-30,Q3,2015,ND,40206.3
2015-10-31,Q4,2015,ND,40173.8
2015-11-30,Q4,2015,ND,40173.8
2015-12-31,Q4,2015,ND,40173.8
2016-01-31,Q1,2016,ND,38910.0
2016-02-29,Q1,2016,ND,38910.0
2016-03-31,Q1,2016,ND,38910.0
2016-04-30,Q2,2016,ND,38905.9
2016-05-31,Q2,2016,ND,38905.9
2016-06-30,Q2,2016,ND,38905.9
2016-07-31,Q3,2016,ND,39321.0
2016-08-31,Q3,2016,ND,39321.0
2016-09-30,Q3,2016,ND,39321.0
2016-10-31,Q4,2016,ND,39279.2
2016-11-30,Q4,2016,ND,39279.2
2016-12-31,Q4,2016,ND,39279.2
2017-01-31,Q1,2017,ND,39510.4
2017-02-28,Q1,2017,ND,39510.4
2017-03-31,Q1,2017,ND,39510.4
2017-04-30,Q2,2017,ND,39918.9
2017-05-31,Q2,2017,ND,39918.9
2017-06-30,Q2,2017,ND,39918.9
2017-07-31,Q3,2017,ND,39706.9
2017-08-31,Q3,2017,ND,39706.9
2017-09-30,Q3,2017,ND,39706.9
2017-10-31,Q4,2017,ND,40115.3
2017-11-30,Q4,2017,ND,40115.3
2017-12-31,Q4,2017,ND,40115.3
2018-01-31,Q1,2018,ND,41224.2
2018-02-28,Q1,2018,ND,41224.2
2018-03-31,Q1,2018,ND,41224.2
2018-04-30,Q2,2018,ND,41860.9
2018-05-31,Q2,2018,ND,41860.9
2018-06-30,Q2,2018,ND,41860.9
2018-07-31,Q3,2018,ND,42446.7
2018-08-31,Q3,2018,ND,42446.7
2018-09-30,Q3,2018,ND,42446.7
2018-10-31,Q4,2018,ND,43635.9
2018-11-30,Q4,2018,ND,43635.9
2018-12-31,Q4,2018,ND,43635.9
2019-01-31,Q1,2019,ND,43353.4
2019-02-28,Q1,2019,ND,43353.4
2019-03-31,Q1,2019,ND,43353.4
2019-04-30,Q2,2019,ND,43002.7
2019-05-31,Q2,2019,ND,43002.7
2019-06-30,Q2,2019,ND,43002.7
2019-07-31,Q3,2019,ND,44018.0
2019-08-31,Q3,2019,ND,44018.0
2019-09-30,Q3,2019,ND,44018.0
2019-10-31,Q4,2019,ND,44083.5
2019-11-30,Q4,2019,ND,44083.5
2019-12-31,Q4,2019,ND,44083.5
2020-01-31,Q1,2020,ND,44489.3
2020-02-29,Q1,2020,ND,44489.3
2020-03-31,Q1,2020,ND,44489.3
2020-04-30,Q2,2020,ND,48774.6
2015-01-31,Q1,2015,OH,509509.9
2015-02-28,Q1,2015,OH,509509.9
2015-03-31,Q1,2015,OH,509509.9
2015-04-30,Q2,2015,OH,514197.2
2015-05-31,Q2,2015,OH,514197.2
2015-06-30,Q2,2015,OH,514197.2
2015-07-31,Q3,2015,OH,517798.3
2015-08-31,Q3,2015,OH,517798.3
2015-09-30,Q3,2015,OH,517798.3
2015-10-31,Q4,2015,OH,521980.3
2015-11-30,Q4,2015,OH,521980.3
2015-12-31,Q4,2015,OH,521980.3
2016-01-31,Q1,2016,OH,521485.5
2016-02-29,Q1,2016,OH,521485.5
2016-03-31,Q1,2016,OH,521485.5
2016-04-30,Q2,2016,OH,524288.6
2016-05-31,Q2,2016,OH,524288.6
2016-06-30,Q2,2016,OH,524288.6
2016-07-31,Q3,2016,OH,526694.0
2016-08-31,Q3,2016,OH,526694.0
2016-09-30,Q3,2016,OH,526694.0
2016-10-31,Q4,2016,OH,532240.9
2016-11-30,Q4,2016,OH,532240.9
2016-12-31,Q4,2016,OH,532240.9
2017-01-31,Q1,2017,OH,538878.4
2017-02-28,Q1,2017,OH,538878.4
2017-03-31,Q1,2017,OH,538878.4
2017-04-30,Q2,2017,OH,542688.4
2017-05-31,Q2,2017,OH,542688.4
2017-06-30,Q2,2017,OH,542688.4
2017-07-31,Q3,2017,OH,548267.9
2017-08-31,Q3,2017,OH,548267.9
2017-09-30,Q3,2017,OH,548267.9
2017-10-31,Q4,2017,OH,554189.2
2017-11-30,Q4,2017,OH,554189.2
2017-12-31,Q4,2017,OH,554189.2
2018-01-31,Q1,2018,OH,560142.2
2018-02-28,Q1,2018,OH,560142.2
2018-03-31,Q1,2018,OH,560142.2
2018-04-30,Q2,2018,OH,565807.5
2018-05-31,Q2,2018,OH,565807.5
2018-06-30,Q2,2018,OH,565807.5
2018-07-31,Q3,2018,OH,573191.2
2018-08-31,Q3,2018,OH,573191.2
2018-09-30,Q3,2018,OH,573191.2
2018-10-31,Q4,2018,OH,577595.0
2018-11-30,Q4,2018,OH,577595.0
2018-12-31,Q4,2018,OH,577595.0
2019-01-31,Q1,2019,OH,582327.0
2019-02-28,Q1,2019,OH,582327.0
2019-03-31,Q1,2019,OH,582327.0
2019-04-30,Q2,2019,OH,584277.0
2019-05-31,Q2,2019,OH,584277.0
2019-06-30,Q2,2019,OH,584277.0
2019-07-31,Q3,2019,OH,588075.3
2019-08-31,Q3,2019,OH,588075.3
2019-09-30,Q3,2019,OH,588075.3
2019-10-31,Q4,2019,OH,592456.5
2019-11-30,Q4,2019,OH,592456.5
2019-12-31,Q4,2019,OH,592456.5
2020-01-31,Q1,2020,OH,597654.8
2020-02-29,Q1,2020,OH,597654.8
2020-03-31,Q1,2020,OH,597654.8
2020-04-30,Q2,2020,OH,647492.7
2015-01-31,Q1,2015,OK,174515.4
2015-02-28,Q1,2015,OK,174515.4
2015-03-31,Q1,2015,OK,174515.4
2015-04-30,Q2,2015,OK,172594.5
2015-05-31,Q2,2015,OK,172594.5
2015-06-30,Q2,2015,OK,172594.5
2015-07-31,Q3,2015,OK,172881.4
2015-08-31,Q3,2015,OK,172881.4
2015-09-30,Q3,2015,OK,172881.4
2015-10-31,Q4,2015,OK,171089.3
2015-11-30,Q4,2015,OK,171089.3
2015-12-31,Q4,2015,OK,171089.3
2016-01-31,Q1,2016,OK,164646.5
2016-02-29,Q1,2016,OK,164646.5
2016-03-31,Q1,2016,OK,164646.5
2016-04-30,Q2,2016,OK,164070.9
2016-05-31,Q2,2016,OK,164070.9
2016-06-30,Q2,2016,OK,164070.9
2016-07-31,Q3,2016,OK,164195.9
2016-08-31,Q3,2016,OK,164195.9
2016-09-30,Q3,2016,OK,164195.9
2016-10-31,Q4,2016,OK,164940.1
2016-11-30,Q4,2016,OK,164940.1
2016-12-31,Q4,2016,OK,164940.1
2017-01-31,Q1,2017,OK,168475.5
2017-02-28,Q1,2017,OK,168475.5
2017-03-31,Q1,2017,OK,168475.5
2017-04-30,Q2,2017,OK,171517.3
2017-05-31,Q2,2017,OK,171517.3
2017-06-30,Q2,2017,OK,171517.3
2017-07-31,Q3,2017,OK,173310.2
2017-08-31,Q3,2017,OK,173310.2
2017-09-30,Q3,2017,OK,173310.2
2017-10-31,Q4,2017,OK,175375.2
2017-11-30,Q4,2017,OK,175375.2
2017-12-31,Q4,2017,OK,175375.2
2018-01-31,Q1,2018,OK,177767.3
2018-02-28,Q1,2018,OK,177767.3
2018-03-31,Q1,2018,OK,177767.3
2018-04-30,Q2,2018,OK,179470.2
2018-05-31,Q2,2018,OK,179470.2
2018-06-30,Q2,2018,OK,179470.2
2018-07-31,Q3,2018,OK,181604.0
2018-08-31,Q3,2018,OK,181604.0
2018-09-30,Q3,2018,OK,181604.0
2018-10-31,Q4,2018,OK,183693.0
2018-11-30,Q4,2018,OK,183693.0
2018-12-31,Q4,2018,OK,183693.0
2019-01-31,Q1,2019,OK,186866.4
2019-02-28,Q1,2019,OK,186866.4
2019-03-31,Q1,2019,OK,186866.4
2019-04-30,Q2,2019,OK,186543.7
2019-05-31,Q2,2019,OK,186543.7
2019-06-30,Q2,2019,OK,186543.7
2019-07-31,Q3,2019,OK,187709.4
2019-08-31,Q3,2019,OK,187709.4
2019-09-30,Q3,2019,OK,187709.4
2019-10-31,Q4,2019,OK,188190.4
2019-11-30,Q4,2019,OK,188190.4
2019-12-31,Q4,2019,OK,188190.4
2020-01-31,Q1,2020,OK,189237.5
2020-02-29,Q1,2020,OK,189237.5
2020-03-31,Q1,2020,OK,189237.5
2020-04-30,Q2,2020,OK,208394.3
2015-01-31,Q1,2015,OR,178027.1
2015-02-28,Q1,2015,OR,178027.1
2015-03-31,Q1,2015,OR,178027.1
2015-04-30,Q2,2015,OR,179974.0
2015-05-31,Q2,2015,OR,179974.0
2015-06-30,Q2,2015,OR,179974.0
2015-07-31,Q3,2015,OR,183220.7
2015-08-31,Q3,2015,OR,183220.7
2015-09-30,Q3,2015,OR,183220.7
2015-10-31,Q4,2015,OR,184246.4
2015-11-30,Q4,2015,OR,184246.4
2015-12-31,Q4,2015,OR,184246.4
2016-01-31,Q1,2016,OR,188228.4
2016-02-29,Q1,2016,OR,188228.4
2016-03-31,Q1,2016,OR,188228.4
2016-04-30,Q2,2016,OR,189478.3
2016-05-31,Q2,2016,OR,189478.3
2016-06-30,Q2,2016,OR,189478.3
2016-07-31,Q3,2016,OR,190896.9
2016-08-31,Q3,2016,OR,190896.9
2016-09-30,Q3,2016,OR,190896.9
2016-10-31,Q4,2016,OR,193533.3
2016-11-30,Q4,2016,OR,193533.3
2016-12-31,Q4,2016,OR,193533.3
2017-01-31,Q1,2017,OR,197181.8
2017-02-28,Q1,2017,OR,197181.8
2017-03-31,Q1,2017,OR,197181.8
2017-04-30,Q2,2017,OR,200978.4
2017-05-31,Q2,2017,OR,200978.4
2017-06-30,Q2,2017,OR,200978.4
2017-07-31,Q3,2017,OR,203205.7
2017-08-31,Q3,2017,OR,203205.7
2017-09-30,Q3,2017,OR,203205.7
2017-10-31,Q4,2017,OR,206840.1
2017-11-30,Q4,2017,OR,206840.1
2017-12-31,Q4,2017,OR,206840.1
2018-01-31,Q1,2018,OR,211098.1
2018-02-28,Q1,2018,OR,211098.1
2018-03-31,Q1,2018,OR,211098.1
2018-04-30,Q2,2018,OR,213899.5
2018-05-31,Q2,2018,OR,213899.5
2018-06-30,Q2,2018,OR,213899.5
2018-07-31,Q3,2018,OR,217481.2
2018-08-31,Q3,2018,OR,217481.2
2018-09-30,Q3,2018,OR,217481.2
2018-10-31,Q4,2018,OR,218982.8
2018-11-30,Q4,2018,OR,218982.8
2018-12-31,Q4,2018,OR,218982.8
2019-01-31,Q1,2019,OR,221733.5
2019-02-28,Q1,2019,OR,221733.5
2019-03-31,Q1,2019,OR,221733.5
2019-04-30,Q2,2019,OR,223095.6
2019-05-31,Q2,2019,OR,223095.6
2019-06-30,Q2,2019,OR,223095.6
2019-07-31,Q3,2019,OR,224680.3
2019-08-31,Q3,2019,OR,224680.3
2019-09-30,Q3,2019,OR,224680.3
2019-10-31,Q4,2019,OR,227876.3
2019-11-30,Q4,2019,OR,227876.3
2019-12-31,Q4,2019,OR,227876.3
2020-01-31,Q1,2020,OR,230465.3
2020-02-29,Q1,2020,OR,230465.3
2020-03-31,Q1,2020,OR,230465.3
2020-04-30,Q2,2020,OR,252884.6
2015-01-31,Q1,2015,PA,637403.1
2015-02-28,Q1,2015,PA,637403.1
2015-03-31,Q1,2015,PA,637403.1
2015-04-30,Q2,2015,PA,641132.8
2015-05-31,Q2,2015,PA,641132.8
2015-06-30,Q2,2015,PA,641132.8
2015-07-31,Q3,2015,PA,647082.1
2015-08-31,Q3,2015,PA,647082.1
2015-09-30,Q3,2015,PA,647082.1
2015-10-31,Q4,2015,PA,652165.1
2015-11-30,Q4,2015,PA,652165.1
2015-12-31,Q4,2015,PA,652165.1
2016-01-31,Q1,2016,PA,654841.7
2016-02-29,Q1,2016,PA,654841.7
2016-03-31,Q1,2016,PA,654841.7
2016-04-30,Q2,2016,PA,658570.6
2016-05-31,Q2,2016,PA,658570.6
2016-06-30,Q2,2016,PA,658570.6
2016-07-31,Q3,2016,PA,666491.6
2016-08-31,Q3,2016,PA,666491.6
2016-09-30,Q3,2016,PA,666491.6
2016-10-31,Q4,2016,PA,669507.6
2016-11-30,Q4,2016,PA,669507.6
2016-12-31,Q4,2016,PA,669507.6
2017-01-31,Q1,2017,PA,670963.5
2017-02-28,Q1,2017,PA,670963.5
2017-03-31,Q1,2017,PA,670963.5
2017-04-30,Q2,2017,PA,675927.5
2017-05-31,Q2,2017,PA,675927.5
2017-06-30,Q2,2017,PA,675927.5
2017-07-31,Q3,2017,PA,685778.2
2017-08-31,Q3,2017,PA,685778.2
2017-09-30,Q3,2017,PA,685778.2
2017-10-31,Q4,2017,PA,693964.9
2017-11-30,Q4,2017,PA,693964.9
2017-12-31,Q4,2017,PA,693964.9
2018-01-31,Q1,2018,PA,704339.0
2018-02-28,Q1,2018,PA,704339.0
2018-03-31,Q1,2018,PA,704339.0
2018-04-30,Q2,2018,PA,711697.8
2018-05-31,Q2,2018,PA,711697.8
2018-06-30,Q2,2018,PA,711697.8
2018-07-31,Q3,2018,PA,723703.7
2018-08-31,Q3,2018,PA,723703.7
2018-09-30,Q3,2018,PA,723703.7
2018-10-31,Q4,2018,PA,729280.7
2018-11-30,Q4,2018,PA,729280.7
2018-12-31,Q4,2018,PA,729280.7
2019-01-31,Q1,2019,PA,736982.4
2019-02-28,Q1,2019,PA,736982.4
2019-03-31,Q1,2019,PA,736982.4
2019-04-30,Q2,2019,PA,741032.1
2019-05-31,Q2,2019,PA,741032.1
2019-06-30,Q2,2019,PA,741032.1
2019-07-31,Q3,2019,PA,743874.2
2019-08-31,Q3,2019,PA,743874.2
2019-09-30,Q3,2019,PA,743874.2
2019-10-31,Q4,2019,PA,749808.5
2019-11-30,Q4,2019,PA,749808.5
2019-12-31,Q4,2019,PA,749808.5
2020-01-31,Q1,2020,PA,755960.9
2020-02-29,Q1,2020,PA,755960.9
2020-03-31,Q1,2020,PA,755960.9
2020-04-30,Q2,2020,PA,830039.5
2015-01-31,Q1,2015,RI,52151.9
2015-02-28,Q1,2015,RI,52151.9
2015-03-31,Q1,2015,RI,52151.9
2015-04-30,Q2,2015,RI,52654.4
2015-05-31,Q2,2015,RI,52654.4
2015-06-30,Q2,2015,RI,52654.4
2015-07-31,Q3,2015,RI,52891.1
2015-08-31,Q3,2015,RI,52891.1
2015-09-30,Q3,2015,RI,52891.1
2015-10-31,Q4,2015,RI,53259.4
2015-11-30,Q4,2015,RI,53259.4
2015-12-31,Q4,2015,RI,53259.4
2016-01-31,Q1,2016,RI,52893.6
2016-02-29,Q1,2016,RI,52893.6
2016-03-31,Q1,2016,RI,52893.6
2016-04-30,Q2,2016,RI,53302.0
2016-05-31,Q2,2016,RI,53302.0
2016-06-30,Q2,2016,RI,53302.0
2016-07-31,Q3,2016,RI,53928.7
2016-08-31,Q3,2016,RI,53928.7
2016-09-30,Q3,2016,RI,53928.7
2016-10-31,Q4,2016,RI,53996.5
2016-11-30,Q4,2016,RI,53996.5
2016-12-31,Q4,2016,RI,53996.5
2017-01-31,Q1,2017,RI,54264.5
2017-02-28,Q1,2017,RI,54264.5
2017-03-31,Q1,2017,RI,54264.5
2017-04-30,Q2,2017,RI,55079.5
2017-05-31,Q2,2017,RI,55079.5
2017-06-30,Q2,2017,RI,55079.5
2017-07-31,Q3,2017,RI,56373.2
2017-08-31,Q3,2017,RI,56373.2
2017-09-30,Q3,2017,RI,56373.2
2017-10-31,Q4,2017,RI,56581.8
2017-11-30,Q4,2017,RI,56581.8
2017-12-31,Q4,2017,RI,56581.8
2018-01-31,Q1,2018,RI,57005.6
2018-02-28,Q1,2018,RI,57005.6
2018-03-31,Q1,2018,RI,57005.6
2018-04-30,Q2,2018,RI,57362.4
2018-05-31,Q2,2018,RI,57362.4
2018-06-30,Q2,2018,RI,57362.4
2018-07-31,Q3,2018,RI,57676.7
2018-08-31,Q3,2018,RI,57676.7
2018-09-30,Q3,2018,RI,57676.7
2018-10-31,Q4,2018,RI,58370.1
2018-11-30,Q4,2018,RI,58370.1
2018-12-31,Q4,2018,RI,58370.1
2019-01-31,Q1,2019,RI,59398.0
2019-02-28,Q1,2019,RI,59398.0
2019-03-31,Q1,2019,RI,59398.0
2019-04-30,Q2,2019,RI,59662.4
2019-05-31,Q2,2019,RI,59662.4
2019-06-30,Q2,2019,RI,59662.4
2019-07-31,Q3,2019,RI,59595.7
2019-08-31,Q3,2019,RI,59595.7
2019-09-30,Q3,2019,RI,59595.7
2019-10-31,Q4,2019,RI,60172.5
2019-11-30,Q4,2019,RI,60172.5
2019-12-31,Q4,2019,RI,60172.5
2020-01-31,Q1,2020,RI,60953.6
2020-02-29,Q1,2020,RI,60953.6
2020-03-31,Q1,2020,RI,60953.6
2020-04-30,Q2,2020,RI,68814.7
2015-01-31,Q1,2015,SC,189141.9
2015-02-28,Q1,2015,SC,189141.9
2015-03-31,Q1,2015,SC,189141.9
2015-04-30,Q2,2015,SC,191617.5
2015-05-31,Q2,2015,SC,191617.5
2015-06-30,Q2,2015,SC,191617.5
2015-07-31,Q3,2015,SC,194547.9
2015-08-31,Q3,2015,SC,194547.9
2015-09-30,Q3,2015,SC,194547.9
2015-10-31,Q4,2015,SC,196560.1
2015-11-30,Q4,2015,SC,196560.1
2015-12-31,Q4,2015,SC,196560.1
2016-01-31,Q1,2016,SC,197884.2
2016-02-29,Q1,2016,SC,197884.2
2016-03-31,Q1,2016,SC,197884.2
2016-04-30,Q2,2016,SC,199831.2
2016-05-31,Q2,2016,SC,199831.2
2016-06-30,Q2,2016,SC,199831.2
2016-07-31,Q3,2016,SC,202052.9
2016-08-31,Q3,2016,SC,202052.9
2016-09-30,Q3,2016,SC,202052.9
2016-10-31,Q4,2016,SC,204786.8
2016-11-30,Q4,2016,SC,204786.8
2016-12-31,Q4,2016,SC,204786.8
