date,quarter,year,state,gdp
2015-04-30,Q2,2015,PA,711160.9
2015-05-31,Q2,2015,PA,711160.9
2015-06-30,Q2,2015,PA,711160.9
2015-07-31,Q3,2015,PA,713463.6
2015-08-31,Q3,2015,PA,713463.6
2015-09-30,Q3,2015,PA,713463.6
2015-10-31,Q4,2015,PA,716350.9
2015-11-30,Q4,2015,PA,716350.9
2015-12-31,Q4,2015,PA,716350.9
2016-01-31,Q1,2016,PA,717591.6
2016-02-29,Q1,2016,PA,717591.6
2016-03-31,Q1,2016,PA,717591.6
2016-04-30,Q2,2016,PA,723679.0
2016-05-31,Q2,2016,PA,723679.0
2016-06-30,Q2,2016,PA,723679.0
2016-07-31,Q3,2016,PA,731571.0
2016-08-31,Q3,2016,PA,731571.0
2016-09-30,Q3,2016,PA,731571.0
2016-10-31,Q4,2016,PA,734696.5
2016-11-30,Q4,2016,PA,734696.5
2016-12-31,Q4,2016,PA,734696.5
2017-01-31,Q1,2017,PA,735552.0
2017-02-28,Q1,2017,PA,735552.0
2017-03-31,Q1,2017,PA,735552.0
2017-04-30,Q2,2017,PA,738575.8
2017-05-31,Q2,2017,PA,738575.8
2017-06-30,Q2,2017,PA,738575.8
2017-07-31,Q3,2017,PA,749711.9
2017-08-31,Q3,2017,PA,749711.9
2017-09-30,Q3,2017,PA,749711.9
2017-10-31,Q4,2017,PA,756723.5
2017-11-30,Q4,2017,PA,756723.5
2017-12-31,Q4,2017,PA,756723.5
2018-01-31,Q1,2018,PA,764535.7
2018-02-28,Q1,2018,PA,764535.7
2018-03-31,Q1,2018,PA,764535.7
2018-04-30,Q2,2018,PA,775759.4
2018-05-31,Q2,2018,PA,775759.4
2018-06-30,Q2,2018,PA,775759.4
2018-07-31,Q3,2018,PA,783635.5
2018-08-31,Q3,2018,PA,783635.5
2018-09-30,Q3,2018,PA,783635.5
2018-10-31,Q4,2018,PA,789567.7
2018-11-30,Q4,2018,PA,789567.7
2018-12-31,Q4,2018,PA,789567.7
2019-01-31,Q1,2019,PA,797988.3
2019-02-28,Q1,2019,PA,797988.3
2019-03-31,Q1,2019,PA,797988.3
2019-04-30,Q2,2019,PA,805933.2
2019-05-31,Q2,2019,PA,805933.2
2019-06-30,Q2,2019,PA,805933.2
2019-07-31,Q3,2019,PA,812579.9
2019-08-31,Q3,2019,PA,812579.9
2019-09-30,Q3,2019,PA,812579.9
2019-10-31,Q4,2019,PA,818448.6
2019-11-30,Q4,2019,PA,818448.6
2019-12-31,Q4,2019,PA,818448.6
2020-01-31,Q1,2020,PA,808936.8
2020-02-29,Q1,2020,PA,808936.8
2020-03-31,Q1,2020,PA,808936.8
2020-04-30,Q2,2020,PA,723830.4
2005-01-31,Q1,2005,RI,44119.4
2005-02-28,Q1,2005,RI,44119.4
2005-03-31,Q1,2005,RI,44119.4
2005-04-30,Q2,2005,RI,44977.9
2005-05-31,Q2,2005,RI,44977.9
2005-06-30,Q2,2005,RI,44977.9
2005-07-31,Q3,2005,RI,45284.7
2005-08-31,Q3,2005,RI,45284.7
2005-09-30,Q3,2005,RI,45284.7
2005-10-31,Q4,2005,RI,46150.5
2005-11-30,Q4,2005,RI,46150.5
2005-12-31,Q4,2005,RI,46150.5
2006-01-31,Q1,2006,RI,46269.5
2006-02-28,Q1,2006,RI,46269.5
2006-03-31,Q1,2006,RI,46269.5
2006-04-30,Q2,2006,RI,47702.9
2006-05-31,Q2,2006,RI,47702.9
2006-06-30,Q2,2006,RI,47702.9
2006-07-31,Q3,2006,RI,48558.2
2006-08-31,Q3,2006,RI,48558.2
2006-09-30,Q3,2006,RI,48558.2
2006-10-31,Q4,2006,RI,48208.5
2006-11-30,Q4,2006,RI,48208.5
2006-12-31,Q4,2006,RI,48208.5
2007-01-31,Q1,2007,RI,48434.1
2007-02-28,Q1,2007,RI,48434.1
2007-03-31,Q1,2007,RI,48434.1
2007-04-30,Q2,2007,RI,47782.3
2007-05-31,Q2,2007,RI,47782.3
2007-06-30,Q2,2007,RI,47782.3
2007-07-31,Q3,2007,RI,47692.5
2007-08-31,Q3,2007,RI,47692.5
2007-09-30,Q3,2007,RI,47692.5
2007-10-31,Q4,2007,RI,47130.7
2007-11-30,Q4,2007,RI,47130.7
2007-12-31,Q4,2007,RI,47130.7
2008-01-31,Q1,2008,RI,47203.1
2008-02-29,Q1,2008,RI,47203.1
2008-03-31,Q1,2008,RI,47203.1
2008-04-30,Q2,2008,RI,46890.5
2008-05-31,Q2,2008,RI,46890.5
2008-06-30,Q2,2008,RI,46890.5
2008-07-31,Q3,2008,RI,46843.7
2008-08-31,Q3,2008,RI,46843.7
2008-09-30,Q3,2008,RI,46843.7
2008-10-31,Q4,2008,RI,47376.1
2008-11-30,Q4,2008,RI,47376.1
2008-12-31,Q4,2008,RI,47376.1
2009-01-31,Q1,2009,RI,47049.4
2009-02-28,Q1,2009,RI,47049.4
2009-03-31,Q1,2009,RI,47049.4
2009-04-30,Q2,2009,RI,47624.1
2009-05-31,Q2,2009,RI,47624.1
2009-06-30,Q2,2009,RI,47624.1
2009-07-31,Q3,2009,RI,48225.1
2009-08-31,Q3,2009,RI,48225.1
2009-09-30,Q3,2009,RI,48225.1
2009-10-31,Q4,2009,RI,48727.7
2009-11-30,Q4,2009,RI,48727.7
2009-12-31,Q4,2009,RI,48727.7
2010-01-31,Q1,2010,RI,48682.0
2010-02-28,Q1,2010,RI,48682.0
2010-03-31,Q1,2010,RI,48682.0
2010-04-30,Q2,2010,RI,49335.1
2010-05-31,Q2,2010,RI,49335.1
2010-06-30,Q2,2010,RI,49335.1
2010-07-31,Q3,2010,RI,49843.9
2010-08-31,Q3,2010,RI,49843.9
2010-09-30,Q3,2010,RI,49843.9
2010-10-31,Q4,2010,RI,50028.7
2010-11-30,Q4,2010,RI,50028.7
2010-12-31,Q4,2010,RI,50028.7
2011-01-31,Q1,2011,RI,48928.7
2011-02-28,Q1,2011,RI,48928.7
2011-03-31,Q1,2011,RI,48928.7
2011-04-30,Q2,2011,RI,50461.8
2011-05-31,Q2,2011,RI,50461.8
2011-06-30,Q2,2011,RI,50461.8
2011-07-31,Q3,2011,RI,50494.0
2011-08-31,Q3,2011,RI,50494.0
2011-09-30,Q3,2011,RI,50494.0
2011-10-31,Q4,2011,RI,50794.6
2011-11-30,Q4,2011,RI,50794.6
2011-12-31,Q4,2011,RI,50794.6
2012-01-31,Q1,2012,RI,51322.9
2012-02-29,Q1,2012,RI,51322.9
2012-03-31,Q1,2012,RI,51322.9
2012-04-30,Q2,2012,RI,51674.3
2012-05-31,Q2,2012,RI,51674.3
2012-06-30,Q2,2012,RI,51674.3
2012-07-31,Q3,2012,RI,51794.5
2012-08-31,Q3,2012,RI,51794.5
2012-09-30,Q3,2012,RI,51794.5
2012-10-31,Q4,2012,RI,51638.0
2012-11-30,Q4,2012,RI,51638.0
2012-12-31,Q4,2012,RI,51638.0
2013-01-31,Q1,2013,RI,52689.3
2013-02-28,Q1,2013,RI,52689.3
2013-03-31,Q1,2013,RI,52689.3
2013-04-30,Q2,2013,RI,52338.2
2013-05-31,Q2,2013,RI,52338.2
2013-06-30,Q2,2013,RI,52338.2
2013-07-31,Q3,2013,RI,52872.7
2013-08-31,Q3,2013,RI,52872.7
2013-09-30,Q3,2013,RI,52872.7
2013-10-31,Q4,2013,RI,53289.7
2013-11-30,Q4,2013,RI,53289.7
2013-12-31,Q4,2013,RI,53289.7
2014-01-31,Q1,2014,RI,53487.9
2014-02-28,Q1,2014,RI,53487.9
2014-03-31,Q1,2014,RI,53487.9
2014-04-30,Q2,2014,RI,53869.1
2014-05-31,Q2,2014,RI,53869.1
2014-06-30,Q2,2014,RI,53869.1
2014-07-31,Q3,2014,RI,54386.1
2014-08-31,Q3,2014,RI,54386.1
2014-09-30,Q3,2014,RI,54386.1
2014-10-31,Q4,2014,RI,55447.8
2014-11-30,Q4,2014,RI,55447.8
2014-12-31,Q4,2014,RI,55447.8
2015-01-31,Q1,2015,RI,55834.8
2015-02-28,Q1,2015,RI,55834.8
2015-03-31,Q1,2015,RI,55834.8
2015-04-30,Q2,2015,RI,56491.3
2015-05-31,Q2,2015,RI,56491.3
2015-06-30,Q2,2015,RI,56491.3
2015-07-31,Q3,2015,RI,56613.1
2015-08-31,Q3,2015,RI,56613.1
2015-09-30,Q3,2015,RI,56613.1
2015-10-31,Q4,2015,RI,57303.6
2015-11-30,Q4,2015,RI,57303.6
2015-12-31,Q4,2015,RI,57303.6
2016-01-31,Q1,2016,RI,56686.2
2016-02-29,Q1,2016,RI,56686.2
2016-03-31,Q1,2016,RI,56686.2
2016-04-30,Q2,2016,RI,57271.8
2016-05-31,Q2,2016,RI,57271.8
2016-06-30,Q2,2016,RI,57271.8
2016-07-31,Q3,2016,RI,58041.7
2016-08-31,Q3,2016,RI,58041.7
2016-09-30,Q3,2016,RI,58041.7
2016-10-31,Q4,2016,RI,58118.1
2016-11-30,Q4,2016,RI,58118.1
2016-12-31,Q4,2016,RI,58118.1
2017-01-31,Q1,2017,RI,57041.8
2017-02-28,Q1,2017,RI,57041.8
2017-03-31,Q1,2017,RI,57041.8
2017-04-30,Q2,2017,RI,57691.0
2017-05-31,Q2,2017,RI,57691.0
2017-06-30,Q2,2017,RI,57691.0
2017-07-31,Q3,2017,RI,58753.8
2017-08-31,Q3,2017,RI,58753.8
2017-09-30,Q3,2017,RI,58753.8
2017-10-31,Q4,2017,RI,58982.3
2017-11-30,Q4,2017,RI,58982.3
2017-12-31,Q4,2017,RI,58982.3
2018-01-31,Q1,2018,RI,58930.7
2018-02-28,Q1,2018,RI,58930.7
2018-03-31,Q1,2018,RI,58930.7
2018-04-30,Q2,2018,RI,59845.4
2018-05-31,Q2,2018,RI,59845.4
2018-06-30,Q2,2018,RI,59845.4
2018-07-31,Q3,2018,RI,59983.1
2018-08-31,Q3,2018,RI,59983.1
2018-09-30,Q3,2018,RI,59983.1
2018-10-31,Q4,2018,RI,60939.3
2018-11-30,Q4,2018,RI,60939.3
2018-12-31,Q4,2018,RI,60939.3
2019-01-31,Q1,2019,RI,61626.6
2019-02-28,Q1,2019,RI,61626.6
2019-03-31,Q1,2019,RI,61626.6
2019-04-30,Q2,2019,RI,61804.6
2019-05-31,Q2,2019,RI,61804.6
2019-06-30,Q2,2019,RI,61804.6
2019-07-31,Q3,2019,RI,61768.8
2019-08-31,Q3,2019,RI,61768.8
2019-09-30,Q3,2019,RI,61768.8
2019-10-31,Q4,2019,RI,62335.4
2019-11-30,Q4,2019,RI,62335.4
2019-12-31,Q4,2019,RI,62335.4
2020-01-31,Q1,2020,RI,61953.8
2020-02-29,Q1,2020,RI,61953.8
2020-03-31,Q1,2020,RI,61953.8
2020-04-30,Q2,2020,RI,56285.2
2005-01-31,Q1,2005,SC,140232.8
2005-02-28,Q1,2005,SC,140232.8
2005-03-31,Q1,2005,SC,140232.8
2005-04-30,Q2,2005,SC,141539.7
2005-05-31,Q2,2005,SC,141539.7
2005-06-30,Q2,2005,SC,141539.7
2005-07-31,Q3,2005,SC,143343.7
2005-08-31,Q3,2005,SC,143343.7
2005-09-30,Q3,2005,SC,143343.7
2005-10-31,Q4,2005,SC,145344.0
2005-11-30,Q4,2005,SC,145344.0
2005-12-31,Q4,2005,SC,145344.0
2006-01-31,Q1,2006,SC,148478.3
2006-02-28,Q1,2006,SC,148478.3
2006-03-31,Q1,2006,SC,148478.3
2006-04-30,Q2,2006,SC,149854.6
2006-05-31,Q2,2006,SC,149854.6
2006-06-30,Q2,2006,SC,149854.6
2006-07-31,Q3,2006,SC,151019.6
2006-08-31,Q3,2006,SC,151019.6
2006-09-30,Q3,2006,SC,151019.6
2006-10-31,Q4,2006,SC,153293.2
2006-11-30,Q4,2006,SC,153293.2
2006-12-31,Q4,2006,SC,153293.2
2007-01-31,Q1,2007,SC,154806.2
2007-02-28,Q1,2007,SC,154806.2
2007-03-31,Q1,2007,SC,154806.2
2007-04-30,Q2,2007,SC,158164.0
2007-05-31,Q2,2007,SC,158164.0
2007-06-30,Q2,2007,SC,158164.0
2007-07-31,Q3,2007,SC,160894.0
2007-08-31,Q3,2007,SC,160894.0
2007-09-30,Q3,2007,SC,160894.0
2007-10-31,Q4,2007,SC,162541.5
2007-11-30,Q4,2007,SC,162541.5
2007-12-31,Q4,2007,SC,162541.5
2008-01-31,Q1,2008,SC,160674.5
2008-02-29,Q1,2008,SC,160674.5
2008-03-31,Q1,2008,SC,160674.5
2008-04-30,Q2,2008,SC,162434.3
2008-05-31,Q2,2008,SC,162434.3
2008-06-30,Q2,2008,SC,162434.3
2008-07-31,Q3,2008,SC,163087.2
2008-08-31,Q3,2008,SC,163087.2
2008-09-30,Q3,2008,SC,163087.2
2008-10-31,Q4,2008,SC,160995.7
2008-11-30,Q4,2008,SC,160995.7
2008-12-31,Q4,2008,SC,160995.7
2009-01-31,Q1,2009,SC,159968.3
2009-02-28,Q1,2009,SC,159968.3
2009-03-31,Q1,2009,SC,159968.3
2009-04-30,Q2,2009,SC,158732.1
2009-05-31,Q2,2009,SC,158732.1
2009-06-30,Q2,2009,SC,158732.1
2009-07-31,Q3,2009,SC,159386.4
2009-08-31,Q3,2009,SC,159386.4
2009-09-30,Q3,2009,SC,159386.4
2009-10-31,Q4,2009,SC,161558.6
2009-11-30,Q4,2009,SC,161558.6
2009-12-31,Q4,2009,SC,161558.6
2010-01-31,Q1,2010,SC,161089.7
2010-02-28,Q1,2010,SC,161089.7
2010-03-31,Q1,2010,SC,161089.7
2010-04-30,Q2,2010,SC,163405.6
2010-05-31,Q2,2010,SC,163405.6
2010-06-30,Q2,2010,SC,163405.6
2010-07-31,Q3,2010,SC,164752.6
2010-08-31,Q3,2010,SC,164752.6
2010-09-30,Q3,2010,SC,164752.6
2010-10-31,Q4,2010,SC,166128.1
2010-11-30,Q4,2010,SC,166128.1
2010-12-31,Q4,2010,SC,166128.1
2011-01-31,Q1,2011,SC,167204.0
2011-02-28,Q1,2011,SC,167204.0
2011-03-31,Q1,2011,SC,167204.0
2011-04-30,Q2,2011,SC,170328.6
2011-05-31,Q2,2011,SC,170328.6
2011-06-30,Q2,2011,SC,170328.6
2011-07-31,Q3,2011,SC,170669.8
2011-08-31,Q3,2011,SC,170669.8
2011-09-30,Q3,2011,SC,170669.8
2011-10-31,Q4,2011,SC,172109.3
2011-11-30,Q4,2011,SC,172109.3
2011-12-31,Q4,2011,SC,172109.3
2012-01-31,Q1,2012,SC,174595.1
2012-02-29,Q1,2012,SC,174595.1
2012-03-31,Q1,2012,SC,174595.1
2012-04-30,Q2,2012,SC,175004.9
2012-05-31,Q2,2012,SC,175004.9
2012-06-30,Q2,2012,SC,175004.9
2012-07-31,Q3,2012,SC,175906.4
2012-08-31,Q3,2012,SC,175906.4
2012-09-30,Q3,2012,SC,175906.4
2012-10-31,Q4,2012,SC,175807.7
2012-11-30,Q4,2012,SC,175807.7
2012-12-31,Q4,2012,SC,175807.7
2013-01-31,Q1,2013,SC,180409.0
2013-02-28,Q1,2013,SC,180409.0
2013-03-31,Q1,2013,SC,180409.0
2013-04-30,Q2,2013,SC,180193.7
2013-05-31,Q2,2013,SC,180193.7
2013-06-30,Q2,2013,SC,180193.7
2013-07-31,Q3,2013,SC,184165.0
2013-08-31,Q3,2013,SC,184165.0
2013-09-30,Q3,2013,SC,184165.0
2013-10-31,Q4,2013,SC,186580.2
2013-11-30,Q4,2013,SC,186580.2
2013-12-31,Q4,2013,SC,186580.2
2014-01-31,Q1,2014,SC,187006.8
2014-02-28,Q1,2014,SC,187006.8
2014-03-31,Q1,2014,SC,187006.8
2014-04-30,Q2,2014,SC,191615.8
2014-05-31,Q2,2014,SC,191615.8
2014-06-30,Q2,2014,SC,191615.8
2014-07-31,Q3,2014,SC,193881.9
2014-08-31,Q3,2014,SC,193881.9
2014-09-30,Q3,2014,SC,193881.9
2014-10-31,Q4,2014,SC,195421.5
2014-11-30,Q4,2014,SC,195421.5
2014-12-31,Q4,2014,SC,195421.5
2015-01-31,Q1,2015,SC,199359.2
2015-02-28,Q1,2015,SC,199359.2
2015-03-31,Q1,2015,SC,199359.2
2015-04-30,Q2,2015,SC,202174.8
2015-05-31,Q2,2015,SC,202174.8
2015-06-30,Q2,2015,SC,202174.8
2015-07-31,Q3,2015,SC,206448.9
2015-08-31,Q3,2015,SC,206448.9
2015-09-30,Q3,2015,SC,206448.9
2015-10-31,Q4,2015,SC,208018.8
2015-11-30,Q4,2015,SC,208018.8
2015-12-31,Q4,2015,SC,208018.8
2016-01-31,Q1,2016,SC,209582.4
2016-02-29,Q1,2016,SC,209582.4
2016-03-31,Q1,2016,SC,209582.4
2016-04-30,Q2,2016,SC,212564.8
2016-05-31,Q2,2016,SC,212564.8
2016-06-30,Q2,2016,SC,212564.8
2016-07-31,Q3,2016,SC,214423.7
2016-08-31,Q3,2016,SC,214423.7
2016-09-30,Q3,2016,SC,214423.7
2016-10-31,Q4,2016,SC,217767.5
2016-11-30,Q4,2016,SC,217767.5
2016-12-31,Q4,2016,SC,217767.5
2017-01-31,Q1,2017,SC,220772.8
2017-02-28,Q1,2017,SC,220772.8
2017-03-31,Q1,2017,SC,220772.8
2017-04-30,Q2,2017,SC,222100.9
2017-05-31,Q2,2017,SC,222100.9
2017-06-30,Q2,2017,SC,222100.9
2017-07-31,Q3,2017,SC,223991.3
2017-08-31,Q3,2017,SC,223991.3
2017-09-30,Q3,2017,SC,223991.3
2017-10-31,Q4,2017,SC,226791.0
2017-11-30,Q4,2017,SC,226791.0
2017-12-31,Q4,2017,SC,226791.0
2018-01-31,Q1,2018,SC,230430.5
2018-02-28,Q1,2018,SC,230430.5
2018-03-31,Q1,2018,SC,230430.5
2018-04-30,Q2,2018,SC,234120.3
2018-05-31,Q2,2018,SC,234120.3
2018-06-30,Q2,2018,SC,234120.3
2018-07-31,Q3,2018,SC,236517.2
2018-08-31,Q3,2018,SC,236517.2
2018-09-30,Q3,2018,SC,236517.2
2018-10-31,Q4,2018,SC,240079.8
2018-11-30,Q4,2018,SC,240079.8
2018-12-31,Q4,2018,SC,240079.8
2019-01-31,Q1,2019,SC,244305.4
2019-02-28,Q1,2019,SC,244305.4
2019-03-31,Q1,2019,SC,244305.4
2019-04-30,Q2,2019,SC,245094.6
2019-05-31,Q2,2019,SC,245094.6
2019-06-30,Q2,2019,SC,245094.6
2019-07-31,Q3,2019,SC,249110.6
2019-08-31,Q3,2019,SC,249110.6
2019-09-30,Q3,2019,SC,249110.6
2019-10-31,Q4,2019,SC,251664.5
2019-11-30,Q4,2019,SC,251664.5
2019-12-31,Q4,2019,SC,251664.5
2020-01-31,Q1,2020,SC,247816.9
2020-02-29,Q1,2020,SC,247816.9
2020-03-31,Q1,2020,SC,247816.9
2020-04-30,Q2,2020,SC,224689.2
2005-01-31,Q1,2005,SD,30308.0
2005-02-28,Q1,2005,SD,30308.0
2005-03-31,Q1,2005,SD,30308.0
2005-04-30,Q2,2005,SD,30260.0
2005-05-31,Q2,2005,SD,30260.0
2005-06-30,Q2,2005,SD,30260.0
2005-07-31,Q3,2005,SD,30634.6
2005-08-31,Q3,2005,SD,30634.6
2005-09-30,Q3,2005,SD,30634.6
2005-10-31,Q4,2005,SD,30937.5
2005-11-30,Q4,2005,SD,30937.5
2005-12-31,Q4,2005,SD,30937.5
2006-01-31,Q1,2006,SD,31296.1
2006-02-28,Q1,2006,SD,31296.1
2006-03-31,Q1,2006,SD,31296.1
2006-04-30,Q2,2006,SD,31732.7
2006-05-31,Q2,2006,SD,31732.7
2006-06-30,Q2,2006,SD,31732.7
2006-07-31,Q3,2006,SD,32013.6
2006-08-31,Q3,2006,SD,32013.6
2006-09-30,Q3,2006,SD,32013.6
2006-10-31,Q4,2006,SD,32253.9
2006-11-30,Q4,2006,SD,32253.9
2006-12-31,Q4,2006,SD,32253.9
2007-01-31,Q1,2007,SD,34308.1
2007-02-28,Q1,2007,SD,34308.1
2007-03-31,Q1,2007,SD,34308.1
2007-04-30,Q2,2007,SD,34835.4
2007-05-31,Q2,2007,SD,34835.4
2007-06-30,Q2,2007,SD,34835.4
2007-07-31,Q3,2007,SD,34801.7
2007-08-31,Q3,2007,SD,34801.7
2007-09-30,Q3,2007,SD,34801.7
2007-10-31,Q4,2007,SD,35318.7
2007-11-30,Q4,2007,SD,35318.7
2007-12-31,Q4,2007,SD,35318.7
2008-01-31,Q1,2008,SD,37360.7
2008-02-29,Q1,2008,SD,37360.7
2008-03-31,Q1,2008,SD,37360.7
2008-04-30,Q2,2008,SD,36932.7
2008-05-31,Q2,2008,SD,36932.7
2008-06-30,Q2,2008,SD,36932.7
2008-07-31,Q3,2008,SD,36501.5
2008-08-31,Q3,2008,SD,36501.5
2008-09-30,Q3,2008,SD,36501.5
2008-10-31,Q4,2008,SD,35107.5
2008-11-30,Q4,2008,SD,35107.5
2008-12-31,Q4,2008,SD,35107.5
2009-01-31,Q1,2009,SD,35934.9
2009-02-28,Q1,2009,SD,35934.9
2009-03-31,Q1,2009,SD,35934.9
2009-04-30,Q2,2009,SD,36128.0
2009-05-31,Q2,2009,SD,36128.0
2009-06-30,Q2,2009,SD,36128.0
2009-07-31,Q3,2009,SD,36509.1
2009-08-31,Q3,2009,SD,36509.1
2009-09-30,Q3,2009,SD,36509.1
2009-10-31,Q4,2009,SD,36794.0
2009-11-30,Q4,2009,SD,36794.0
2009-12-31,Q4,2009,SD,36794.0
2010-01-31,Q1,2010,SD,36564.1
2010-02-28,Q1,2010,SD,36564.1
2010-03-31,Q1,2010,SD,36564.1
2010-04-30,Q2,2010,SD,36978.5
2010-05-31,Q2,2010,SD,36978.5
2010-06-30,Q2,2010,SD,36978.5
2010-07-31,Q3,2010,SD,38292.1
2010-08-31,Q3,2010,SD,38292.1
2010-09-30,Q3,2010,SD,38292.1
2010-10-31,Q4,2010,SD,39002.2
2010-11-30,Q4,2010,SD,39002.2
2010-12-31,Q4,2010,SD,39002.2
2011-01-31,Q1,2011,SD,40340.0
2011-02-28,Q1,2011,SD,40340.0
2011-03-31,Q1,2011,SD,40340.0
2011-04-30,Q2,2011,SD,41196.9
2011-05-31,Q2,2011,SD,41196.9
2011-06-30,Q2,2011,SD,41196.9
2011-07-31,Q3,2011,SD,41782.1
2011-08-31,Q3,2011,SD,41782.1
2011-09-30,Q3,2011,SD,41782.1
2011-10-31,Q4,2011,SD,43441.6
2011-11-30,Q4,2011,SD,43441.6
2011-12-31,Q4,2011,SD,43441.6
2012-01-31,Q1,2012,SD,43883.8
2012-02-29,Q1,2012,SD,43883.8
2012-03-31,Q1,2012,SD,43883.8
2012-04-30,Q2,2012,SD,43972.6
2012-05-31,Q2,2012,SD,43972.6
2012-06-30,Q2,2012,SD,43972.6
2012-07-31,Q3,2012,SD,41995.8
2012-08-31,Q3,2012,SD,41995.8
2012-09-30,Q3,2012,SD,41995.8
2012-10-31,Q4,2012,SD,44350.7
2012-11-30,Q4,2012,SD,44350.7
2012-12-31,Q4,2012,SD,44350.7
2013-01-31,Q1,2013,SD,44791.1
2013-02-28,Q1,2013,SD,44791.1
2013-03-31,Q1,2013,SD,44791.1
2013-04-30,Q2,2013,SD,44917.2
2013-05-31,Q2,2013,SD,44917.2
2013-06-30,Q2,2013,SD,44917.2
2013-07-31,Q3,2013,SD,45105.4
2013-08-31,Q3,2013,SD,45105.4
2013-09-30,Q3,2013,SD,45105.4
2013-10-31,Q4,2013,SD,45012.3
2013-11-30,Q4,2013,SD,45012.3
2013-12-31,Q4,2013,SD,45012.3
2014-01-31,Q1,2014,SD,46258.8
2014-02-28,Q1,2014,SD,46258.8
2014-03-31,Q1,2014,SD,46258.8
2014-04-30,Q2,2014,SD,46914.9
2014-05-31,Q2,2014,SD,46914.9
2014-06-30,Q2,2014,SD,46914.9
2014-07-31,Q3,2014,SD,46306.3
2014-08-31,Q3,2014,SD,46306.3
2014-09-30,Q3,2014,SD,46306.3
2014-10-31,Q4,2014,SD,45999.5
2014-11-30,Q4,2014,SD,45999.5
2014-12-31,Q4,2014,SD,45999.5
2015-01-31,Q1,2015,SD,46692.4
2015-02-28,Q1,2015,SD,46692.4
2015-03-31,Q1,2015,SD,46692.4
2015-04-30,Q2,2015,SD,47115.0
2015-05-31,Q2,2015,SD,47115.0
2015-06-30,Q2,2015,SD,47115.0
2015-07-31,Q3,2015,SD,47727.2
2015-08-31,Q3,2015,SD,47727.2
2015-09-30,Q3,2015,SD,47727.2
2015-10-31,Q4,2015,SD,48987.4
2015-11-30,Q4,2015,SD,48987.4
2015-12-31,Q4,2015,SD,48987.4
2016-01-31,Q1,2016,SD,47305.5
2016-02-29,Q1,2016,SD,47305.5
2016-03-31,Q1,2016,SD,47305.5
2016-04-30,Q2,2016,SD,48312.5
2016-05-31,Q2,2016,SD,48312.5
2016-06-30,Q2,2016,SD,48312.5
2016-07-31,Q3,2016,SD,49521.8
2016-08-31,Q3,2016,SD,49521.8
2016-09-30,Q3,2016,SD,49521.8
2016-10-31,Q4,2016,SD,49785.3
2016-11-30,Q4,2016,SD,49785.3
2016-12-31,Q4,2016,SD,49785.3
2017-01-31,Q1,2017,SD,50774.0
2017-02-28,Q1,2017,SD,50774.0
2017-03-31,Q1,2017,SD,50774.0
2017-04-30,Q2,2017,SD,50553.8
2017-05-31,Q2,2017,SD,50553.8
2017-06-30,Q2,2017,SD,50553.8
2017-07-31,Q3,2017,SD,50138.5
2017-08-31,Q3,2017,SD,50138.5
2017-09-30,Q3,2017,SD,50138.5
2017-10-31,Q4,2017,SD,49905.4
2017-11-30,Q4,2017,SD,49905.4
2017-12-31,Q4,2017,SD,49905.4
2018-01-31,Q1,2018,SD,52952.9
2018-02-28,Q1,2018,SD,52952.9
2018-03-31,Q1,2018,SD,52952.9
2018-04-30,Q2,2018,SD,53051.3
2018-05-31,Q2,2018,SD,53051.3
2018-06-30,Q2,2018,SD,53051.3
2018-07-31,Q3,2018,SD,53222.1
2018-08-31,Q3,2018,SD,53222.1
2018-09-30,Q3,2018,SD,53222.1
2018-10-31,Q4,2018,SD,53729.7
2018-11-30,Q4,2018,SD,53729.7
2018-12-31,Q4,2018,SD,53729.7
2019-01-31,Q1,2019,SD,53712.3
2019-02-28,Q1,2019,SD,53712.3
2019-03-31,Q1,2019,SD,53712.3
2019-04-30,Q2,2019,SD,54497.3
2019-05-31,Q2,2019,SD,54497.3
2019-06-30,Q2,2019,SD,54497.3
2019-07-31,Q3,2019,SD,55502.2
2019-08-31,Q3,2019,SD,55502.2
2019-09-30,Q3,2019,SD,55502.2
2019-10-31,Q4,2019,SD,56051.9
2019-11-30,Q4,2019,SD,56051.9
2019-12-31,Q4,2019,SD,56051.9
2020-01-31,Q1,2020,SD,56071.7
2020-02-29,Q1,2020,SD,56071.7
2020-03-31,Q1,2020,SD,56071.7
2020-04-30,Q2,2020,SD,50951.3
2005-01-31,Q1,2005,TN,224177.7
2005-02-28,Q1,2005,TN,224177.7
2005-03-31,Q1,2005,TN,224177.7
2005-04-30,Q2,2005,TN,225712.9
2005-05-31,Q2,2005,TN,225712.9
2005-06-30,Q2,2005,TN,225712.9
2005-07-31,Q3,2005,TN,229952.8
2005-08-31,Q3,2005,TN,229952.8
2005-09-30,Q3,2005,TN,229952.8
2005-10-31,Q4,2005,TN,232661.9
2005-11-30,Q4,2005,TN,232661.9
2005-12-31,Q4,2005,TN,232661.9
2006-01-31,Q1,2006,TN,236210.0
2006-02-28,Q1,2006,TN,236210.0
2006-03-31,Q1,2006,TN,236210.0
2006-04-30,Q2,2006,TN,240165.9
2006-05-31,Q2,2006,TN,240165.9
2006-06-30,Q2,2006,TN,240165.9
2006-07-31,Q3,2006,TN,240645.5
2006-08-31,Q3,2006,TN,240645.5
2006-09-30,Q3,2006,TN,240645.5
2006-10-31,Q4,2006,TN,243423.0
